ID_CLIENT,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,STATE_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_EMAIL,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,PRODUCT,AGE
42642,5,WEB,1,F,4,0.0,BA,1,BA,Y,90,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,2.0,60.0
9667,10,WEB,1,F,4,2.0,PR,1,SP,Y,5,1,25.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,SP,Y,5,0.0,9.0,5,1.0,45.0
20855,5,WEB,1,F,1,0.0,AM,1,AM,Y,118,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,AM,N,NO_DATA,0.0,9.0,2,1.0,36.0
283,25,,1,M,2,2.0,PE,1,PE,Y,97,1,1.0,0,1000.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,Y,97,0.0,9.0,2,1.0,33.0
21660,25,WEB,1,F,2,1.0,MG,1,SP,N,NO_DATA,1,2.0,1,0.0,1,0,0,0,0,0,0.0,0.0,Y,SP,N,NO_DATA,0.0,9.0,2,1.0,44.0
46663,10,,1,F,4,0.0,RS,1,RS,N,NO_DATA,1,23.0,1,0.0,0,0,0,0,0,0,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,62.0
49806,5,,1,M,4,1.0,PE,1,PE,Y,97,1,6.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PE,Y,97,0.0,9.0,2,1.0,53.0
16916,5,CARGA,1,F,2,3.0,CE,1,CE,Y,107,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,11.0,2,1.0,33.0
47173,10,WEB,1,M,2,0.0,MA,1,RJ,Y,20,5,4.0,1,350.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,35.0
34930,10,,1,F,1,0.0,RN,1,PE,Y,97,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PE,N,NO_DATA,0.0,9.0,2,1.0,41.0
15500,10,WEB,1,F,2,1.0,RN,1,RN,Y,105,1,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,35.0
200,25,WEB,1,M,2,0.0,MG,1,MG,Y,29,1,18.0,1,0.0,1,1,0,0,0,1,50000.0,1.0,Y,MG,Y,29,0.0,8.0,5,2.0,53.0
8627,10,,1,M,1,0.0,MG,1,MG,Y,32,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,MG,Y,32,0.0,9.0,2,1.0,20.0
43314,25,,1,,2,0.0,RS,1,RS,Y,54,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,31.0
12369,10,CARGA,1,M,2,0.0,AC,1,BA,Y,81,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,1,1.0,53.0
16543,15,WEB,1,F,2,2.0,PR,1,MS,Y,75,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MS,Y,75,0.0,9.0,2,1.0,30.0
34076,5,WEB,1,M,1,1.0,AM,1,AM,Y,118,1,6.0,1,0.0,0,1,0,0,0,0,0.0,0.0,N,NO_JOB,Y,118,0.0,8.0,5,1.0,25.0
22151,15,,1,F,4,0.0,AC,1,AC,Y,76,1,40.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,44.0
22024,25,CARGA,2,F,2,6.0,CE,1,CE,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,Y,112,0.0,11.0,2,1.0,39.0
49378,10,,1,F,2,1.0,SC,1,SC,Y,50,1,10.0,1,0.0,0,1,0,0,0,1,65000.0,1.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,2.0,32.0
24234,10,WEB,1,F,4,0.0,RJ,1,RJ,Y,20,1,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,1,1.0,56.0
22767,10,WEB,1,F,2,2.0,SC,1,SC,Y,48,1,23.0,1,0.0,0,1,0,0,0,0,60000.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,2.0,49.0
28129,15,CARGA,1,F,1,1.0,SC,1,SC,Y,52,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SC,Y,52,0.0,9.0,2,1.0,35.0
41660,15,WEB,1,F,1,0.0,SP,1,SP,Y,15,,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,30.0
37491,5,,1,F,4,0.0,AL,1,AL,Y,100,1,10.0,0,350.0,0,0,0,0,0,1,6000.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,43.0
4012,5,WEB,1,F,1,0.0,RS,1,RS,Y,54,1,30.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,1,1.0,39.0
23599,15,,1,M,2,0.0,GO,1,GO,Y,67,1,1.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,21.0
45548,10,,1,M,2,0.0,RJ,1,CE,Y,107,1,9.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,16.0,4,2.0,42.0
10484,15,WEB,1,F,2,0.0,AC,1,RS,Y,54,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,11.0,5,1.0,30.0
38432,15,WEB,1,F,1,0.0,RJ,1,RJ,N,NO_DATA,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,RJ,Y,22,0.0,,,1.0,48.0
6637,10,,1,M,1,0.0,SP,1,SP,Y,9,2,2.0,1,0.0,1,0,0,0,0,1,0.0,1.0,Y,SP,Y,9,0.0,9.0,2,1.0,27.0
15816,10,,1,F,2,0.0,CE,1,CE,Y,112,1,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,68.0
4458,20,,1,F,2,2.0,SP,1,SP,Y,9,1,13.0,1,0.0,0,0,0,0,0,0,50000.0,0.0,N,SP,N,NO_DATA,0.0,,,7.0,39.0
41421,25,WEB,1,F,1,0.0,CE,1,CE,Y,107,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,28.0
32671,10,,1,F,2,0.0,RS,1,RS,Y,58,1,14.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,RS,Y,58,0.0,9.0,5,1.0,49.0
35595,25,,1,F,1,0.0,PB,1,PE,Y,97,1,3.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,30.0
6270,10,,1,F,1,1.0,PA,1,AP,Y,123,1,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,4,1.0,24.0
24152,10,,1,F,4,0.0,PA,1,PA,Y,117,1,35.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,69.0
8842,5,,1,M,2,0.0,PE,1,PE,Y,97,1,18.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,7.0,45.0
44271,15,WEB,1,F,1,0.0,PB,1,PB,Y,103,1,25.0,1,0.0,1,1,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,59.0
11774,1,,1,F,2,0.0,CE,1,CE,Y,107,1,1.0,1,0.0,0,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,23.0
24155,15,WEB,1,F,1,0.0,RJ,1,RJ,Y,20,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,4,1.0,55.0
6961,10,WEB,1,M,1,0.0,BA,1,BA,Y,86,5,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,19.0
8915,10,,1,F,1,3.0,MA,1,PA,Y,120,1,6.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PA,Y,120,0.0,9.0,2,1.0,44.0
9966,25,WEB,1,F,1,0.0,MG,1,AL,Y,100,,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,AL,N,NO_DATA,0.0,9.0,2,1.0,26.0
12356,10,,1,F,2,0.0,CE,1,SP,Y,5,1,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,59.0
15441,15,WEB,1,F,1,0.0,CE,1,CE,Y,107,1,15.0,1,323.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,41.0
10048,5,WEB,1,M,6,2.0,SP,1,SP,Y,5,1,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,5,0.0,9.0,2,1.0,29.0
39089,25,WEB,1,F,2,0.0,MG,1,MG,Y,39,2,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,19.0
5393,20,WEB,1,M,2,0.0,TO,1,PA,Y,120,2,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,,,1.0,23.0
26926,10,WEB,1,M,4,2.0,GO,1,GO,N,NO_DATA,4,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,Y,67,0.0,9.0,2,2.0,35.0
44344,10,WEB,1,F,5,0.0,BA,1,SP,Y,5,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,52.0
36957,1,,1,M,2,0.0,AM,1,AM,Y,118,1,25.0,0,0.0,0,0,0,0,0,0,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,69.0
26073,1,WEB,1,M,2,0.0,PR,1,PR,Y,41,1,25.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,53.0
32338,20,,1,F,2,0.0,NO_DATA,0,GO,Y,67,1,0.0,1,0.0,1,1,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,11.0,4,1.0,49.0
1178,10,,1,F,4,0.0,RS,1,RS,N,NO_DATA,1,15.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,46.0
10891,15,,1,F,4,0.0,SP,1,SP,Y,5,1,1.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,82.0
13123,10,,1,F,4,0.0,SP,1,SP,Y,14,,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,65.0
24221,10,,1,M,2,0.0,CE,1,CE,Y,112,1,9.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,25.0
36184,10,WEB,1,M,6,0.0,RS,1,RS,Y,61,1,9.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RS,Y,61,0.0,,2,1.0,43.0
38108,15,WEB,1,F,2,2.0,MG,1,MG,Y,30,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,,2.0,28.0
911,1,WEB,1,F,2,0.0,RS,1,RS,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,43.0
23420,1,WEB,1,M,1,0.0,BA,1,BA,Y,86,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,37.0
2577,15,,1,F,1,0.0,PR,1,PR,Y,44,1,6.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,31.0
25202,10,WEB,1,F,4,0.0,ES,1,ES,Y,25,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,73.0
24362,10,WEB,1,F,2,0.0,RN,1,RN,N,NO_DATA,1,9.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,27.0
48595,15,WEB,1,M,1,0.0,GO,1,GO,Y,69,,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,GO,N,NO_DATA,0.0,9.0,2,1.0,24.0
9548,15,WEB,1,F,2,1.0,SP,1,SP,Y,5,1,11.0,1,700.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,Y,5,0.0,,,1.0,30.0
9371,5,WEB,1,F,4,0.0,CE,1,CE,Y,112,1,5.0,1,245.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,73.0
28209,10,,1,M,2,1.0,PR,1,PR,Y,44,1,8.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,37.0
9137,1,WEB,1,F,1,0.0,RN,1,RN,Y,105,2,2.0,1,0.0,1,1,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,12.0,2,1.0,46.0
47978,5,WEB,1,M,2,0.0,RS,1,RS,Y,58,1,23.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,61.0
29646,10,WEB,1,M,2,0.0,MA,1,RN,Y,105,1,13.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RN,Y,105,0.0,12.0,2,1.0,35.0
20550,10,,1,F,2,0.0,RS,1,RS,N,NO_DATA,,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,67.0
42627,10,,1,F,2,2.0,MA,1,PA,Y,120,1,7.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,PA,N,NO_DATA,0.0,9.0,2,1.0,32.0
19563,5,,1,F,1,0.0,AC,1,AC,Y,76,1,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,AC,N,NO_DATA,0.0,9.0,2,1.0,50.0
5529,10,,1,M,2,0.0,SP,1,SP,Y,5,1,29.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,66.0
39520,15,,1,F,2,2.0,SP,1,SP,Y,12,1,1.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,2.0,25.0
24057,15,WEB,1,M,1,0.0,PR,1,RS,Y,61,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RS,Y,61,0.0,9.0,2,1.0,18.0
28954,15,WEB,1,F,2,0.0,DF,1,DF,Y,66,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,19.0
42301,5,WEB,1,F,1,0.0,RS,1,RS,Y,54,1,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,46.0
14891,10,WEB,1,F,2,3.0,MG,1,SP,N,NO_DATA,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,14,0.0,11.0,2,2.0,30.0
42877,20,WEB,1,M,6,1.0,RN,1,RN,N,NO_DATA,1,19.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,Y,105,0.0,9.0,2,1.0,27.0
21564,10,WEB,1,M,2,0.0,RS,1,RS,Y,54,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RS,Y,54,0.0,9.0,2,1.0,21.0
36870,10,WEB,1,M,6,8.0,PA,1,AP,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,50.0
8382,25,WEB,1,F,1,1.0,PB,1,PB,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,16.0,1,2.0,62.0
16538,15,,1,M,1,0.0,SP,1,SP,Y,5,1,15.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,SP,Y,5,0.0,9.0,2,1.0,29.0
21969,5,,1,M,1,1.0,CE,1,AC,N,NO_DATA,1,12.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,69.0
44573,10,WEB,1,F,3,2.0,PB,1,PB,Y,103,1,7.0,1,0.0,1,0,0,0,0,0,0.0,0.0,Y,PB,Y,103,0.0,9.0,2,1.0,32.0
13321,10,,1,M,6,0.0,BA,1,SP,Y,18,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,SP,N,NO_DATA,0.0,9.0,1,1.0,57.0
38138,10,WEB,1,F,1,1.0,SP,1,SP,Y,5,1,11.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,5,0.0,7.0,2,1.0,32.0
7633,10,,1,F,2,0.0,MT,1,MT,Y,71,1,30.0,0,0.0,0,0,0,0,0,1,52000.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,41.0
17539,20,,1,F,1,0.0,MG,1,MG,Y,38,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,,2.0,26.0
45564,10,WEB,1,F,1,0.0,SP,1,SP,Y,5,1,24.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,5,0.0,9.0,2,1.0,25.0
32435,20,,1,M,2,1.0,PB,1,PE,Y,97,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,2,1.0,55.0
3932,10,,1,F,2,0.0,PB,1,PB,Y,103,1,2.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,51.0
26210,20,,1,M,1,0.0,PB,1,BA,Y,84,5,2.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,,1.0,38.0
27988,5,WEB,1,F,2,0.0,PB,1,PB,Y,103,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,53.0
28365,5,,1,M,2,0.0,PB,1,SP,Y,18,1,3.0,1,0.0,0,0,0,0,0,1,25000.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,7.0,67.0
1242,1,WEB,1,F,2,2.0,SP,1,SP,N,NO_DATA,2,2.0,1,0.0,0,0,0,0,0,1,25000.0,0.0,Y,SP,N,NO_DATA,0.0,9.0,2,1.0,32.0
14524,10,WEB,1,M,2,0.0,AM,1,AM,N,NO_DATA,5,25.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,81.0
32581,10,WEB,1,F,4,6.0,PE,1,CE,Y,112,3,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,69.0
18206,10,,1,M,2,0.0,RN,2,RN,N,NO_DATA,2,2.0,1,0.0,1,1,0,0,0,1,0.0,0.0,Y,RN,Y,105,0.0,9.0,2,1.0,37.0
27816,5,WEB,1,F,4,0.0,PB,1,PB,Y,103,,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,77.0
2646,5,WEB,1,M,2,0.0,MG,1,SP,Y,16,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,1,1.0,60.0
20941,10,,1,M,2,0.0,RS,1,RS,Y,61,1,15.0,0,0.0,1,0,0,0,0,1,85000.0,1.0,Y,RS,Y,61,0.0,4.0,2,1.0,54.0
35561,25,WEB,1,F,2,0.0,AC,1,AC,Y,76,1,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,AC,Y,76,0.0,9.0,2,1.0,30.0
18343,5,WEB,1,M,2,1.0,RS,1,RS,Y,54,1,7.0,1,0.0,1,0,0,0,0,0,25000.0,0.0,Y,RS,N,NO_DATA,0.0,9.0,2,1.0,45.0
49665,1,,1,M,2,2.0,BA,1,BA,Y,85,1,8.0,1,0.0,1,0,0,0,0,0,50000.0,1.0,Y,BA,N,NO_DATA,0.0,17.0,2,2.0,41.0
26635,5,,1,F,1,0.0,NO_DATA,0,RN,N,NO_DATA,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,Y,105,0.0,11.0,2,1.0,45.0
8473,10,,1,M,2,1.0,TO,1,GO,Y,67,1,6.0,0,644.0,1,0,0,0,0,1,0.0,1.0,Y,GO,Y,67,0.0,10.0,2,1.0,28.0
1197,10,,1,F,2,0.0,MT,1,MT,Y,71,1,25.0,0,0.0,1,1,0,0,0,0,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,48.0
9939,10,,1,F,2,0.0,MG,1,MG,Y,32,1,8.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,MG,N,NO_DATA,0.0,9.0,2,1.0,32.0
8442,10,WEB,1,M,2,0.0,RJ,1,RJ,Y,20,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,62.0
31991,25,WEB,1,F,2,3.0,TO,1,GO,Y,67,2,1.0,1,150.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,5,2.0,38.0
16385,10,,1,F,2,0.0,GO,1,MS,N,NO_DATA,2,1.0,1,0.0,0,0,0,0,0,0,0.0,1.0,Y,MS,Y,75,0.0,9.0,1,1.0,66.0
6710,20,CARGA,1,M,2,0.0,PB,1,PB,Y,103,1,1.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,PB,Y,103,0.0,9.0,2,1.0,31.0
8918,10,,1,F,4,0.0,PE,1,SP,Y,5,1,8.0,0,350.0,0,1,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,52.0
40707,25,,1,F,2,0.0,RJ,1,RJ,Y,22,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,21.0
29641,10,WEB,1,M,2,0.0,BA,1,BA,Y,81,1,5.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,BA,Y,81,0.0,9.0,2,1.0,25.0
34138,5,,1,F,1,0.0,RS,1,RS,Y,54,5,1.0,1,0.0,0,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,45.0
34836,10,WEB,1,F,4,0.0,BA,1,BA,Y,84,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,76.0
44586,25,,1,M,2,0.0,MT,1,MT,N,NO_DATA,1,15.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,MT,Y,71,0.0,9.0,,1.0,25.0
49830,10,,1,F,2,0.0,AL,1,AL,Y,100,,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,7.0,49.0
41980,20,CARGA,1,M,2,1.0,MG,1,MG,Y,32,2,1.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,MG,Y,32,0.0,11.0,2,1.0,41.0
42643,25,,1,F,2,2.0,CE,1,CE,N,NO_DATA,1,6.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,CE,Y,107,0.0,9.0,2,1.0,37.0
40468,15,WEB,1,F,4,0.0,AL,1,AL,Y,100,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,7.0,80.0
197,25,,1,M,2,0.0,AL,1,AL,Y,100,1,8.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,0.0,5,1.0,29.0
13385,10,,1,M,2,0.0,PA,2,RJ,Y,20,1,25.0,1,750.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,49.0
1231,15,,1,F,2,0.0,SP,1,SP,Y,12,1,2.0,0,300.0,0,0,0,0,0,1,0.0,1.0,Y,SP,Y,12,0.0,9.0,2,2.0,25.0
1943,1,WEB,1,F,5,4.0,BA,1,SP,Y,5,2,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,39.0
40219,10,WEB,1,M,6,0.0,PA,1,PA,Y,117,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,,,1.0,37.0
15932,10,WEB,1,F,1,2.0,BA,1,BA,Y,81,1,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,BA,Y,81,0.0,9.0,2,1.0,47.0
48870,20,,1,F,2,2.0,BA,1,ES,Y,25,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,16.0,4,1.0,33.0
16564,10,,1,F,1,0.0,DF,1,DF,Y,66,1,11.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,1,1.0,29.0
35002,20,WEB,1,F,2,4.0,BA,1,BA,Y,81,1,1.0,1,0.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,40.0
1267,15,WEB,1,M,1,0.0,MG,1,MG,Y,30,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MG,N,NO_DATA,0.0,9.0,2,1.0,19.0
11765,5,WEB,1,M,1,0.0,MT,1,RO,N,NO_DATA,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,51.0
21047,25,WEB,1,F,2,2.0,RJ,1,RJ,Y,22,2,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,5,1.0,52.0
49429,10,WEB,1,M,2,5.0,RS,1,RS,N,NO_DATA,1,18.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,62.0
